@relation longArmedGENERIZED?

@attribute idUSer numeric
@attribute timestamp numeric
@attribute code {longArmed}
@attribute idJoint0 numeric
@attribute x0 numeric
@attribute y0 numeric
@attribute z0 numeric
@attribute a0 numeric
@attribute idJoint1 numeric
@attribute x1 numeric
@attribute y1 numeric
@attribute z1 numeric
@attribute a1 numeric
@attribute idJoint2 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute z2 numeric
@attribute a2 numeric
@attribute idJoint5 numeric
@attribute x5 numeric
@attribute y5 numeric
@attribute z5 numeric
@attribute a5 numeric
@attribute idJoint6 numeric
@attribute x6 numeric
@attribute y6 numeric
@attribute z6 numeric
@attribute a6 numeric
@attribute idJoint8 numeric
@attribute x8 numeric
@attribute y8 numeric
@attribute z8 numeric
@attribute a8 numeric
@attribute idJoint11 numeric
@attribute x11 numeric
@attribute y11 numeric
@attribute z11 numeric
@attribute a11 numeric
@attribute idJoint12 numeric
@attribute x12 numeric
@attribute y12 numeric
@attribute z12 numeric
@attribute a12 numeric
@attribute idJoint14 numeric
@attribute x14 numeric
@attribute y14 numeric
@attribute z14 numeric
@attribute a14 numeric
@attribute idJoint16 numeric
@attribute x16 numeric
@attribute y16 numeric
@attribute z16 numeric
@attribute a16 numeric
@attribute idJoint17 numeric
@attribute x17 numeric
@attribute y17 numeric
@attribute z17 numeric
@attribute a17 numeric
@attribute idJoint19 numeric
@attribute x19 numeric
@attribute y19 numeric
@attribute z19 numeric
@attribute a19 numeric
@attribute idJoint20 numeric
@attribute x20 numeric
@attribute y20 numeric
@attribute z20 numeric
@attribute a20 numeric
@attribute idJoint21 numeric
@attribute x21 numeric
@attribute y21 numeric
@attribute z21 numeric
@attribute a21 numeric
@attribute idJoint23 numeric
@attribute x23 numeric
@attribute y23 numeric
@attribute z23 numeric
@attribute a23 numeric

@data
1,1342370830259.000064,longArmed,0,343.70166,62.606915,2402.1892,1,1,342.11783,112.43029,2426.0635,1,2,341.4053,172.10907,2385.293,1,5,307.07617,113.30982,2442.7207,1,6,278.3068,68.09091,2367.2866,1,8,270.08295,12.380017,2259.4238,1,11,377.644,111.538605,2409.4062,1,12,405.07422,66.05363,2347.0732,1,14,397.95096,17.729431,2348.3494,1,16,317.37305,233.89764,2355.2021,1,17,312.44016,341.74863,2333.991,1,19,312.95294,423.89932,2462.4631,1,20,364.17618,233.8289,2333.8428,1,21,367.78247,337.1723,2340.5696,1,23,369.23807,426.73175,2437.737,1
1,1342370830348,longArmed,0,343.8898,62.50674,2402.1936,1,1,341.30084,113.34054,2424.9937,1,2,340.9375,172.75885,2382.5352,1,5,306.81897,114.582535,2443.7634,1,6,277.58585,69.974846,2368.835,1,8,270.15796,15.540409,2264.953,1,11,376.69626,111.4429,2406.156,1,12,402.79642,64.49221,2353.1587,1,14,399.46255,18.181229,2346.5596,1,16,317.1759,235.16823,2351.8628,1,17,312.1609,341.84583,2329.7778,1,19,312.40338,424.6562,2459.2507,1,20,364.03442,234.67241,2326.232,1,21,367.3308,336.2061,2344.926,1,23,369.39398,426.203,2441.0574,1
1,1342370830412.999936,longArmed,0,344.72797,62.12887,2414.0208,1,1,340.7349,110.57445,2430.0388,1,2,339.5067,173.90327,2380.532,1,5,306.51587,111.8133,2451.996,1,6,277.4528,62.532463,2356.937,1,8,272.50323,13.658701,2282.4421,1,11,375.57797,109.313,2408.0813,1,12,402.3621,65.91995,2349.8997,1,14,399.57175,20.012022,2341.5376,1,16,312.9007,239.98174,2346.5876,1,17,310.66406,338.55423,2324.6428,1,19,312.27307,420.92603,2456.9915,1,20,363.89243,239.86162,2315.463,1,21,367.4352,340.635,2343.9456,1,23,369.52698,430.35645,2442.1133,1
1,1342370830480,longArmed,0,344.10483,62.07019,2416.116,1,1,340.24774,109.549355,2433.1604,1,2,339.39603,173.02292,2383.2476,1,5,305.9913,110.919,2454.2937,1,6,276.87915,63.61498,2369.9465,1,8,271.89886,13.338902,2284.668,1,11,375.10446,108.1557,2412.027,1,12,402.45868,65.84232,2350.6836,1,14,400.48096,19.79264,2330.12,1,16,313.41498,239.39755,2348.1519,1,17,310.4534,339.12875,2324.857,1,19,312.12845,421.49014,2455.621,1,20,363.92142,239.02414,2318.5176,1,21,367.5675,341.34348,2345.7944,1,23,369.7403,430.60226,2444.5667,1
1,1342370830540,longArmed,0,343.5125,62.378773,2413.6006,1,1,339.89664,111.76352,2432.08,1,2,339.21533,173.81442,2384.3462,1,5,305.09256,113.3603,2455.2031,1,6,276.9371,66.2058,2374.772,1,8,272.0845,13.896615,2299.3748,1,11,375.3689,110.13609,2408.9573,1,12,402.1511,64.55485,2346.8242,1,14,402.25607,19.223875,2316.9934,1,16,313.83078,238.6872,2352.325,1,17,310.86124,341.6774,2320.7693,1,19,313.38583,426.02017,2445.6501,1,20,363.51566,238.11006,2320.8997,1,21,367.56226,341.50488,2349.1545,1,23,370.14862,429.87393,2446.1382,1
1,1342370830635.000064,longArmed,0,342.94754,63.020504,2423.8435,1,1,339.10013,112.11166,2435.5083,1,2,338.86124,173.8296,2387.0237,1,5,304.5339,114.01957,2459.2231,1,6,276.2434,65.08028,2382.3506,1,8,273.52426,13.447471,2304.1694,1,11,374.34613,110.16623,2411.7935,1,12,402.42868,64.36639,2342.4756,1,14,403.51413,18.6026,2305.1853,1,16,314.0014,238.60016,2354.7085,1,17,312.76562,342.81213,2322.5242,1,19,315.1808,429.68906,2454.0396,1,20,363.56613,237.60645,2322.3696,1,21,367.5932,341.25748,2352.0962,1,23,370.2358,429.47427,2448.1934,1
1,1342370830692.999936,longArmed,0,342.32648,63.9332,2434.1462,1,1,338.66583,113.194496,2434.4253,1,2,339.15396,174.41718,2389.8857,1,5,303.65057,115.38747,2457.644,1,6,276.59103,66.27457,2392.358,1,8,272.49942,15.113662,2303.1292,1,11,374.35544,110.95929,2411.2063,1,12,403.0702,63.015,2340.7986,1,14,402.86227,17.451277,2321.1433,1,16,315.08365,238.67683,2360.9983,1,17,315.6548,342.4293,2339.9675,1,19,314.9618,430.49896,2464.322,1,20,364.5679,237.24394,2329.694,1,21,367.42224,339.41602,2356.8086,1,23,370.6497,426.96536,2450.0544,1
1,1342370830767.000064,longArmed,0,342.33633,64.0328,2438.261,1,1,338.75763,113.39904,2434.4023,1,2,339.08353,174.02107,2391.1162,1,5,303.76416,115.61757,2459.0598,1,6,277.0324,67.59555,2398.9768,1,8,273.05856,16.425632,2295.5212,1,11,374.46722,111.13511,2409.7449,1,12,402.342,69.84783,2340.7505,1,14,403.6086,17.180962,2319.1206,1,16,314.6505,237.5723,2364.6108,1,17,315.71597,341.68222,2342.1187,1,19,315.42505,402.80493,2475.397,1,20,364.54898,236.17462,2331.0493,1,21,367.5329,339.06616,2361.1335,1,23,370.94363,426.23056,2454.19,1
1,1342370830854.000128,longArmed,0,343.3492,63.692497,2434.9966,1,1,338.81476,114.24302,2437.0613,1,2,338.99545,174.09622,2395.188,1,5,304.04684,116.32587,2461.3804,1,6,277.61542,68.39182,2393.4827,1,8,273.7898,17.886503,2286.274,1,11,374.28357,112.118195,2412.7424,1,12,403.3786,67.33024,2333.414,1,14,399.8947,18.12959,2344.0422,1,16,314.63,236.7001,2369.848,1,17,315.47702,348.19528,2348.179,1,19,314.9842,423.916,2459.258,1,20,364.08255,235.44987,2336.7812,1,21,367.40607,338.4143,2365.3892,1,23,371.13748,426.1564,2458.743,1
1,1342370830943.000064,longArmed,0,344.05847,64.10734,2440.4905,1,1,338.85544,114.07678,2438.3643,1,2,338.10303,172.05412,2396.2698,1,5,304.18057,115.79034,2464.1943,1,6,277.9956,67.6259,2393.0122,1,8,274.57532,16.730562,2280.599,1,11,374.27286,112.32653,2412.5342,1,12,403.9679,65.849625,2332.7104,1,14,400.28784,19.01875,2355.2686,1,16,314.22653,232.4223,2370.736,1,17,314.8557,343.03036,2351.206,1,19,314.52484,424.11945,2464.0247,1,20,360.7481,231.78288,2337.6147,1,21,365.7654,337.5222,2358.9648,1,23,370.988,430.63013,2456.9082,1
1,1342370831008.999936,longArmed,0,345.4242,63.428005,2439.944,1,1,338.53693,113.456535,2441.9927,1,2,338.1409,172.41747,2397.498,1,5,303.83655,115.13558,2464.7583,1,6,278.1965,66.17366,2393.2373,1,8,274.59943,16.650797,2292.445,1,11,373.89038,111.74588,2419.2268,1,12,405.5848,66.60108,2333.0825,1,14,402.50714,18.750162,2341.0322,1,16,314.16388,233.99495,2367.8596,1,17,314.61304,342.707,2351.0356,1,19,313.65536,429.1774,2466.4812,1,20,361.59537,233.21666,2338.1475,1,21,364.6532,334.91766,2357.915,1,23,370.7738,429.71216,2455.7937,1
1,1342370831102.000128,longArmed,0,345.23047,63.784943,2440.891,1,1,336.7659,114.016106,2450.29,1,2,336.97375,173.10907,2406.8965,1,5,299.99176,115.2379,2464.3909,1,6,284.07492,67.63492,2363.1396,1,8,274.88547,15.538627,2281.7463,1,11,373.96573,112.78017,2436.1895,1,12,405.46115,70.076965,2365.3918,1,14,403.00803,21.662498,2356.6907,1,16,312.49072,234.72998,2372.62,1,17,314.2456,340.3914,2362.7202,1,19,316.79062,423.17917,2477.3606,1,20,362.0791,234.0111,2354.3857,1,21,365.98538,335.07205,2372.8076,1,23,370.85284,424.84686,2456.1753,1
1,1342370831163.000064,longArmed,0,345.54382,63.95045,2438.7449,1,1,338.16425,113.8561,2445.7336,1,2,338.6304,173.82085,2396.2078,1,5,301.8642,114.45733,2451.441,1,6,281.64868,65.0432,2366.4219,1,8,277.95172,15.698409,2283.1577,1,11,374.63412,113.25205,2440.0261,1,12,407.5278,68.39889,2362.8206,1,14,408.0558,21.368788,2343.2769,1,16,315.3517,236.52359,2350.264,1,17,314.77127,341.82455,2362.398,1,19,316.11475,424.04102,2477.7224,1,20,362.9534,236.10907,2343.1,1,21,366.04877,338.95734,2359.3809,1,23,370.69168,427.8151,2441.9883,1
1,1342370831236.999936,longArmed,0,345.67374,64.22408,2437.3188,1,1,338.2031,113.90692,2445.7112,1,2,338.4091,174.3181,2398.2974,1,5,301.9203,114.30574,2450.8992,1,6,281.55283,64.4933,2367.6057,1,8,277.66547,15.858027,2290.1897,1,11,374.64017,113.50639,2440.523,1,12,407.56027,68.54537,2360.5652,1,14,408.67947,20.738798,2334.747,1,16,314.60968,237.25734,2354.1816,1,17,314.7313,341.69052,2356.7546,1,19,316.04456,425.27023,2475.4336,1,20,362.70453,237.07454,2347.5854,1,21,366.01416,339.23486,2361.1504,1,23,371.37582,430.87054,2440.3425,1
1,1342370831380.999936,longArmed,0,345.03278,65.73757,2428.9407,1,1,338.24905,114.449936,2445.3618,1,2,338.79965,175.04997,2394.7957,1,5,302.12872,115.10472,2451.1777,1,6,282.84116,65.19195,2381.1384,1,8,277.89685,16.067844,2296.1768,1,11,374.54163,113.79204,2439.546,1,12,405.8722,69.23036,2362.3362,1,14,406.56232,20.706244,2345.0127,1,16,316.1732,238.4962,2347.8074,1,17,314.81534,340.77917,2352.9229,1,19,316.1652,424.469,2472.1045,1,20,362.64575,238.03177,2340.6516,1,21,366.02856,340.9599,2359.4897,1,23,370.67828,431.7799,2441.6653,1
1,1342370831481.999872,longArmed,0,345.27332,65.436844,2422.8477,1,1,338.3193,114.2189,2443.5894,1,2,338.94083,175.2557,2393.01,1,5,302.3958,114.924614,2449.5493,1,6,282.4977,64.64669,2381.1223,1,8,277.14984,15.762378,2287.7405,1,11,374.41846,113.509705,2437.6292,1,12,405.699,68.91412,2360.67,1,14,403.14005,20.564245,2355.8667,1,16,316.53287,239.18658,2346.0942,1,17,314.75046,342.01593,2349.9258,1,19,316.07834,427.1635,2468.2507,1,20,362.7177,238.66942,2338.7673,1,21,365.95193,339.90408,2359.4363,1,23,370.40192,432.09286,2436.9993,1
1,1342370831657.999872,longArmed,0,345.22974,64.81797,2426.5376,1,1,338.4088,114.538826,2442.9944,1,2,338.95062,175.2285,2394.24,1,5,302.734,115.35229,2450.5867,1,6,282.25226,64.314674,2385.8457,1,8,275.69003,17.860455,2282.5437,1,11,374.30606,113.72031,2435.402,1,12,405.05984,68.429,2358.3835,1,14,401.448,19.722939,2362.7107,1,16,315.94946,238.72498,2350.2952,1,17,314.4704,343.4041,2344.6584,1,19,315.99707,427.84396,2465.2273,1,20,363.17728,238.15633,2340.6763,1,21,365.96945,338.6502,2362.3926,1,23,370.2479,430.23404,2439.586,1
