@relation VSstandingALL

@attribute idUSer numeric
@attribute timestamp numeric
@attribute code {standing}
@attribute idJoint0 numeric
@attribute x0 numeric
@attribute y0 numeric
@attribute z0 numeric
@attribute a0 numeric
@attribute idJoint1 numeric
@attribute x1 numeric
@attribute y1 numeric
@attribute z1 numeric
@attribute a1 numeric
@attribute idJoint2 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute z2 numeric
@attribute a2 numeric
@attribute idJoint5 numeric
@attribute x5 numeric
@attribute y5 numeric
@attribute z5 numeric
@attribute a5 numeric
@attribute idJoint6 numeric
@attribute x6 numeric
@attribute y6 numeric
@attribute z6 numeric
@attribute a6 numeric
@attribute idJoint8 numeric
@attribute x8 numeric
@attribute y8 numeric
@attribute z8 numeric
@attribute a8 numeric
@attribute idJoint11 numeric
@attribute x11 numeric
@attribute y11 numeric
@attribute z11 numeric
@attribute a11 numeric
@attribute idJoint12 numeric
@attribute x12 numeric
@attribute y12 numeric
@attribute z12 numeric
@attribute a12 numeric
@attribute idJoint14 numeric
@attribute x14 numeric
@attribute y14 numeric
@attribute z14 numeric
@attribute a14 numeric
@attribute idJoint16 numeric
@attribute x16 numeric
@attribute y16 numeric
@attribute z16 numeric
@attribute a16 numeric
@attribute idJoint17 numeric
@attribute x17 numeric
@attribute y17 numeric
@attribute z17 numeric
@attribute a17 numeric
@attribute idJoint19 numeric
@attribute x19 numeric
@attribute y19 numeric
@attribute z19 numeric
@attribute a19 numeric
@attribute idJoint20 numeric
@attribute x20 numeric
@attribute y20 numeric
@attribute z20 numeric
@attribute a20 numeric
@attribute idJoint21 numeric
@attribute x21 numeric
@attribute y21 numeric
@attribute z21 numeric
@attribute a21 numeric
@attribute idJoint23 numeric
@attribute x23 numeric
@attribute y23 numeric
@attribute z23 numeric
@attribute a23 numeric

@data
1,1342174096063.000064,standing,0,395.86313,128.01448,1949.6055,1,1,338.51276,182.04747,2018.587,1,2,319.99146,227.34718,2065.2866,1,5,313.0236,176.79544,1922.5634,1,6,324.36667,238.21799,1792.8052,1,8,424.37103,296.92902,1664.1329,1,11,361.687,186.82251,2114.6108,1,12,363.11725,204.8299,2209.6978,1,14,366.07376,264.26868,2273.3184,1,16,285.6917,270.14075,2049.7412,1,17,274.432,384.15915,2005.1274,1,19,266.3597,456.14853,2149.0542,1,20,317.9365,271.11765,2174.2312,1,21,326.81247,365.9213,2144.5786,1,23,314.4794,447.26614,2220.9001,1
1,1342174096158.000128,standing,0,395.58582,127.832634,1950.7092,1,1,342.20276,175.84926,2019.5789,1,2,321.8771,224.23438,2067.2822,1,5,315.8615,169.11792,1925.1227,1,6,329.96487,230.31831,1788.6924,1,8,443.17856,286.0759,1628.5581,1,11,366.19016,181.97908,2114.035,1,12,361.10486,214.06305,2202.779,1,14,378.4599,249.79616,2350.037,1,16,285.66327,269.19513,2055.0898,1,17,274.36203,381.7215,2006.665,1,19,266.57776,456.15222,2151.3555,1,20,318.34778,271.61017,2174.8816,1,21,327.02814,368.9307,2142.58,1,23,312.4609,450.18814,2204.95,1
1,1342174096225.999872,standing,0,394.2316,126.64218,1953.8785,1,1,341.96838,177.6604,2022.2773,1,2,321.86734,224.11696,2068.9688,1,5,316.89658,171.53914,1924.422,1,6,328.81693,230.54362,1790.7814,1,8,426.68335,281.10666,1634.6458,1,11,364.7258,183.21661,2120.1326,1,12,363.47983,214.99295,2194.5754,1,14,367.77097,248.37085,2338.1863,1,16,287.07547,267.6592,2055.513,1,17,274.85562,379.87512,2003.2476,1,19,264.03607,462.4991,2136.742,1,20,317.37033,269.33896,2175.8074,1,21,327.33713,367.01526,2139.4238,1,23,313.2395,449.9154,2201.9194,1
1,1342174096308,standing,0,387.66544,122.44892,1959.5642,1,1,341.50568,177.4861,2027.7677,1,2,321.7487,224.36678,2078.0215,1,5,316.86908,172.43909,1928.6917,1,6,325.1518,235.68867,1807.097,1,8,387.04422,290.07263,1722.7408,1,11,363.84695,182.0629,2126.8438,1,12,361.7996,216.46066,2200.363,1,14,370.04657,250.66766,2321.0015,1,16,286.9481,268.82687,2064.6182,1,17,273.95914,380.36295,2015.3125,1,19,262.2438,468.10223,2157.1865,1,20,317.97336,269.22815,2191.9324,1,21,327.2573,368.12256,2126.6716,1,23,314.44678,450.5967,2189.642,1
1,1342174096430.000128,standing,0,372.41336,105.748856,1964.239,1,1,335.90784,167.93433,2046.643,1,2,319.7565,218.99019,2089.3774,1,5,308.4171,161.91139,1956.3632,1,6,294.3545,228.85997,1898.6747,1,8,364.65747,279.75693,1721.46,1,11,361.07574,173.44835,2136.9226,1,12,352.1409,222.49942,2243.018,1,14,363.0907,265.17572,2225.0962,1,16,286.60315,267.14273,2073.7727,1,17,272.56833,376.07092,2025.3235,1,19,263.70084,458.4352,2155.0479,1,20,320.96185,268.81046,2190.4512,1,21,327.9143,371.29605,2121.4382,1,23,316.69107,451.92142,2177.3198,1
1,1342174096508,standing,0,355.21436,90.42715,2001.1228,1,1,324.83322,156.83423,2062.0007,1,2,313.74835,211.68602,2104.071,1,5,292.49753,151.76376,1983.1329,1,6,263.6027,221.56201,1983.3976,1,8,292.24478,296.52548,1870.7517,1,11,354.7865,161.5311,2140.8684,1,12,346.9215,214.62035,2260.087,1,14,365.51212,285.15744,2128.263,1,16,284.5903,263.94516,2099.5938,1,17,267.81006,367.8579,2055.9304,1,19,257.68735,447.84537,2187.9539,1,20,320.82,264.8107,2192.689,1,21,329.0195,363.95828,2100.4539,1,23,319.74057,455.95633,2160.4668,1
1,1342174096579.000064,standing,0,348.94244,85.32226,2008.9916,1,1,318.32413,150.13957,2076.153,1,2,309.0566,206.09866,2106.141,1,5,283.79626,144.16449,2009.1311,1,6,250.07591,211.84337,2079.513,1,8,271.48453,293.52472,1919.6388,1,11,350.69244,155.74095,2143.1748,1,12,347.83127,213.4772,2250.5134,1,14,368.7524,281.4036,2107.7449,1,16,282.1724,259.31946,2100.4802,1,17,268.22888,364.59018,2044.1086,1,19,257.76498,444.4862,2181.9329,1,20,317.33936,261.61545,2171.7783,1,21,328.50778,365.55237,2113.129,1,23,319.27594,458.73087,2172.3965,1
1,1342174096671.000064,standing,0,330.1781,78.67719,2041.5146,1,1,305.8903,144.67189,2093.2898,1,2,300.52356,200.0177,2106.2034,1,5,265.2094,139.22255,2042.9972,1,6,229.3396,198.44026,2131.4692,1,8,229.05354,284.28198,2030.8627,1,11,344.66226,149.86552,2143.5825,1,12,347.83835,209.98198,2237.7654,1,14,370.85605,272.29083,2075.5588,1,16,274.95667,253.33228,2093.6072,1,17,263.6515,361.69067,2057.9158,1,19,254.92339,444.40863,2189.9812,1,20,315.00568,256.01343,2144.6265,1,21,325.14975,366.9191,2121.8242,1,23,319.08997,455.41458,2170.6697,1
1,1342174096776.999936,standing,0,318.78775,76.965614,2058.6104,1,1,291.08887,142.60307,2108.0002,1,2,288.0463,196.00673,2110.4607,1,5,250.92374,138.93315,2076.2876,1,6,221.8729,199.3071,2174.7412,1,8,205.95763,283.5625,2083.4248,1,11,330.06342,146.16422,2139.7126,1,12,342.65628,203.15654,2220.3186,1,14,367.30142,268.85074,2065.0264,1,16,259.56842,247.99646,2092.7207,1,17,260.346,362.53644,2064.7197,1,19,253.47112,446.40332,2192.3337,1,20,309.9713,250.55115,2133.1216,1,21,321.3331,361.6883,2136.0732,1,23,318.06268,454.89944,2173.547,1
1,1342174096849.999872,standing,0,309.19727,75.28421,2082.02,1,1,282.58588,139.6484,2120.5625,1,2,280.40454,193.58305,2117.751,1,5,241.65222,136.71327,2094.7002,1,6,220.32246,198.78296,2172.6973,1,8,198.05641,282.932,2098.5981,1,11,322.53308,142.5128,2146.425,1,12,337.80087,200.9589,2226.5413,1,14,361.91626,268.1106,2075.522,1,16,252.3301,246.6496,2098.5747,1,17,255.06226,362.14322,2087.3003,1,19,251.78036,448.13342,2203.9636,1,20,303.7072,248.65709,2131.304,1,21,319.00024,359.37784,2128.584,1,23,318.91843,455.53522,2168.3118,1
1,1342174096956,standing,0,299.09555,73.171684,2097.5366,1,1,276.18967,140.28969,2124.2334,1,2,276.03638,194.38132,2122.0664,1,5,236.2784,139.62004,2112.4668,1,6,218.05513,202.19882,2190.0312,1,8,195.17537,283.57037,2095.5876,1,11,315.66122,140.95195,2136,1,12,333.9136,200.51062,2233.0305,1,14,350.5202,270.7061,2083.7227,1,16,250.15135,248.54071,2112.3142,1,17,251.93358,363.4907,2100.5984,1,19,250.14153,450.77338,2210.7822,1,20,301.43066,248.62607,2127.4846,1,21,314.76233,357.70682,2116.981,1,23,314.66043,446.76764,2198.7585,1
1,1342174097091.000064,standing,0,295.21207,72.130035,2107.2222,1,1,274.4657,138.76627,2136.752,1,2,274.5105,193.4874,2132.3127,1,5,234.27328,138.66724,2132.985,1,6,216.97755,201.96077,2199.3672,1,8,196.91063,281.88135,2087.1633,1,11,314.51663,138.86494,2140.519,1,12,331.3744,200.64995,2228.9211,1,14,342.3356,278.29236,2085.8313,1,16,248.17873,248.499,2125.4102,1,17,249.09938,364.16202,2104.5066,1,19,248.1065,452.6443,2218.4932,1,20,300.87128,248.3749,2130.3367,1,21,311.55884,357.9231,2121.4492,1,23,313.1221,445.50363,2218.957,1
1,1342174097198.000128,standing,0,293.15076,70.63255,2114.6404,1,1,275.26797,137.69928,2144.8936,1,2,275.44778,192.56763,2138.916,1,5,235.14333,137.86975,2143.9724,1,6,221.99432,202.0042,2216.5708,1,8,204.57066,283.5205,2065.769,1,11,315.3582,137.52893,2145.8145,1,12,330.9237,199.82323,2228.4668,1,14,341.94058,273.54547,2101.7705,1,16,249.50749,247.88527,2132.3423,1,17,247.86935,364.4723,2108.6533,1,19,248.47652,452.25168,2223.7524,1,20,301.73508,247.60182,2133.535,1,21,311.4691,357.09106,2122.9268,1,23,310.6117,444.75113,2229.9648,1
1,1342174097324.999936,standing,0,293.12613,70.64801,2118.8357,1,1,277.2382,136.96196,2150.0115,1,2,277.86792,191.71541,2144.8857,1,5,237.93011,137.46063,2149.5662,1,6,225.78957,202.40083,2221.5996,1,8,214.54202,285.04572,2077.5793,1,11,316.52994,136.46352,2150.4568,1,12,331.6128,199.39223,2227.6104,1,14,343.76868,276.71597,2084.7285,1,16,252.97131,247.0698,2139.472,1,17,248.18404,364.62314,2108.1519,1,19,250.69838,453.08612,2218.464,1,20,304.02316,246.39261,2140.0479,1,21,311.7907,356.40662,2123.6663,1,23,311.1349,443.98044,2227.2646,1
1,1342174097508,standing,0,297.6026,71.77491,2135.9124,1,1,287.05267,137.64143,2164.5864,1,2,286.82925,191.73225,2155.32,1,5,247.95496,138.07188,2172.8594,1,6,235.178,196.90231,2267.148,1,8,225.51042,267.09854,2097.8928,1,11,326.45038,137.20769,2156.3132,1,12,343.27765,199.88197,2216.8127,1,14,360.9978,277.30566,2089.1274,1,16,261.90204,246.30078,2151.2288,1,17,252.11377,362.09283,2101.4,1,19,252.27306,453.54224,2204.791,1,20,311.4252,246.27953,2140.8787,1,21,313.87717,355.99646,2125.1594,1,23,311.71912,444.58276,2222.5767,1
1,1342174097584.999936,standing,0,297.6026,71.77491,2135.9124,1,1,287.05267,137.64143,2164.5864,1,2,286.82925,191.73225,2155.32,1,5,247.95496,138.07188,2172.8594,1,6,235.178,196.90231,2267.148,1,8,225.51042,267.09854,2097.8928,1,11,326.45038,137.20769,2156.3132,1,12,343.27765,199.88197,2216.8127,1,14,360.9978,277.30566,2089.1274,1,16,261.90204,246.30078,2151.2288,1,17,252.11377,362.09283,2101.4,1,19,252.27306,453.54224,2204.791,1,20,311.4252,246.27953,2140.8787,1,21,313.87717,355.99646,2125.1594,1,23,311.71912,444.58276,2222.5767,1
